"TOA5","6550","CR6","6550","CR6.Std.13.01","CPU:LabFisAtm2025_v1.CR6","55291","Sonic"
"TIMESTAMP","RECORD","u","v","w","Ts"
"TS","RN","m/s","m/s","m/s","C"
"","","Smp","Smp","Smp","Smp"
"2025-03-27 20:17:41.85",13315,0.027071,0.03845406,0.02667999,22.34108
"2025-03-27 20:17:41.9",13316,0.02594185,0.03622055,0.02884865,22.34507
"2025-03-27 20:17:41.95",13317,0.02454185,0.03713036,0.02596664,22.34203
"2025-03-27 20:17:42",13318,0.02231789,0.03658295,0.02870941,22.29811
"2025-03-27 20:17:42.05",13319,0.02233315,0.03309059,0.006994247,22.33907
"2025-03-27 20:17:42.1",13320,0.02405357,0.03613091,0.00976944,22.33618
"2025-03-27 20:17:42.15",13321,0.0232563,0.03552818,0.0105896,22.33482
"2025-03-27 20:17:42.2",13322,0.02237511,0.03496742,0.01213837,22.33315
"2025-03-27 20:17:42.25",13323,0.02019691,0.03145599,0.009710312,22.33329
"2025-03-27 20:17:42.3",13324,0.02124596,0.03387833,0.009428024,22.32895
"2025-03-27 20:17:42.35",13325,0.01742172,0.03731346,0.01145744,22.33462
"2025-03-27 20:17:42.4",13326,0.0183754,0.03676605,0.01038361,22.33659
"2025-03-27 20:17:42.45",13327,0.01794624,0.01842499,0.007110596,22.33029
"2025-03-27 20:17:42.5",13328,0.0180397,0.02011299,0.009235382,22.32898
"2025-03-27 20:17:42.55",13329,0.0196476,0.0211792,0.01042938,22.28994
"2025-03-27 20:17:42.6",13330,0.01783752,0.02016068,0.008054733,22.32719
"2025-03-27 20:17:42.65",13331,0.01569366,0.01974297,0.009849548,22.2911
"2025-03-27 20:17:42.7",13332,0.01460457,0.01911736,0.01009369,22.3265
"2025-03-27 20:17:42.75",13333,0.0191803,0.01840973,0.006071091,22.28848
"2025-03-27 20:17:42.8",13334,0.01610756,0.01825905,0.001436234,22.32708
"2025-03-27 20:17:42.85",13335,0.01560974,0.02119446,0.00802803,22.29137
"2025-03-27 20:17:42.9",13336,0.02175903,0.01865578,0.004554749,22.32722
"2025-03-27 20:17:42.95",13337,0.01849937,0.02256966,0.004627228,22.33467
"2025-03-27 20:17:43",13338,0.01834297,0.02244759,0.006998062,22.29172
"2025-03-27 20:17:43.05",13339,0.001626968,0.02269173,0.008810043,22.3286
"2025-03-27 20:17:43.1",13340,0.002563477,0.02262115,0.006340027,22.3276
"2025-03-27 20:17:43.15",13341,0.002317429,0.02235603,0.008523941,22.32659
"2025-03-27 20:17:43.2",13342,-0.0005321503,0.0215416,0.002191544,22.32625
"2025-03-27 20:17:43.25",13343,0.0002613068,0.02210045,0.005273819,22.28871
"2025-03-27 20:17:43.3",13344,-0.002937317,0.02092743,0.003290176,22.32607
"2025-03-27 20:17:43.35",13345,-0.001964569,0.02041435,0.004961014,22.28842
"2025-03-27 20:17:43.4",13346,0.001245499,0.02032852,0.00384903,22.32462
"2025-03-27 20:17:43.45",13347,0.001853943,0.01880646,-0.0001888275,22.32333
"2025-03-27 20:17:43.5",13348,-0.004768372,0.02007294,0.005083084,22.28651
"2025-03-27 20:17:43.55",13349,-0.006032944,0.02002907,0.005720139,22.32319
"2025-03-27 20:17:43.6",13350,-0.002218246,0.02055931,0.005933762,22.32304
"2025-03-27 20:17:43.65",13351,-0.0004520416,0.01943016,0.007961273,22.32292
"2025-03-27 20:17:43.7",13352,0.002943039,0.01996231,0.008457184,22.32423
"2025-03-27 20:17:43.75",13353,0.0006656647,0.01865005,0.005363464,22.32776
"2025-03-27 20:17:43.8",13354,-0.001188278,0.01845741,0.002603531,22.32846
"2025-03-27 20:17:43.85",13355,-0.003221512,0.01849365,0.006738663,22.335
"2025-03-27 20:17:43.9",13356,-0.004585266,0.01973343,0.0076828,22.33268
"2025-03-27 20:17:43.95",13357,-0.003793716,0.0200901,0.003738403,22.29162
"2025-03-27 20:17:44",13358,-0.002109528,0.01952171,0,22.3277
"2025-03-27 20:17:44.05",13359,0.0005970001,0.02274704,0.009735107,22.32548
"2025-03-27 20:17:44.1",13360,-0.004020691,0.02011299,0.005435944,22.33222
"2025-03-27 20:17:44.15",13361,-0.003982544,0.01969337,0.004903793,22.32159
"2025-03-27 20:17:44.2",13362,-0.005340576,0.01952744,0.003704071,22.32187
"2025-03-27 20:17:44.25",13363,-0.004629135,0.02219963,0.001459122,22.31822
"2025-03-27 20:17:44.3",13364,-0.002403259,0.02177811,0.001647949,22.32027
"2025-03-27 20:17:44.35",13365,-0.005371094,0.01956367,0.00220108,22.31929
"2025-03-27 20:17:44.4",13366,-0.006105423,0.02158737,0.007562637,22.31976
"2025-03-27 20:17:44.45",13367,-0.006742477,0.02135658,0.008621216,22.31787
"2025-03-27 20:17:44.5",13368,-0.004732132,0.02295876,0.01187134,22.32821
"2025-03-27 20:17:44.55",13369,-0.005245209,0.02080536,0.005943298,22.32055
"2025-03-27 20:17:44.6",13370,-0.004732132,0.0202446,0.008205414,22.32048
"2025-03-27 20:17:44.65",13371,-0.004026413,0.02078056,0.002799988,22.32365
"2025-03-27 20:17:44.7",13372,-0.006429672,0.02075386,0.004934311,22.32185
"2025-03-27 20:17:44.75",13373,-0.005393982,0.0213871,0.005777359,22.32189
"2025-03-27 20:17:44.8",13374,-0.00727272,0.02158546,0.001459122,22.32172
"2025-03-27 20:17:44.85",13375,-0.004600525,0.02177048,0.005384445,22.32243
"2025-03-27 20:17:44.9",13376,-0.005874634,0.02122307,0.004665375,22.28389
"2025-03-27 20:17:44.95",13377,-0.009082794,0.02062988,0.00353241,22.31895
"2025-03-27 20:17:45",13378,-0.007427216,0.0238781,0.005731583,22.29036
"2025-03-27 20:17:45.05",13379,-0.006315231,0.02142906,0.000169754,22.32
"2025-03-27 20:17:45.1",13380,-0.008880615,0.02146912,0.004571915,22.31705
"2025-03-27 20:17:45.15",13381,-0.007829666,0.02230835,0.00305748,22.31718
"2025-03-27 20:17:45.2",13382,-0.008775711,0.02214432,0.001743317,22.31648
"2025-03-27 20:17:45.25",13383,-0.007415771,0.02200699,0.002178192,22.31815
"2025-03-27 20:17:45.3",13384,-0.01076889,0.02170372,0.002893448,22.31692
"2025-03-27 20:17:45.35",13385,-0.004619598,0.02389717,0.003147125,22.3161
"2025-03-27 20:17:45.4",13386,-0.003522873,0.02082253,0.002996445,22.28167
"2025-03-27 20:17:45.45",13387,-0.009031296,0.019907,0.005319595,22.31678
"2025-03-27 20:17:45.5",13388,-0.01038933,0.02013588,0.01078224,22.32781
"2025-03-27 20:17:45.55",13389,-0.01128578,0.01978302,0.008190155,22.31981
"2025-03-27 20:17:45.6",13390,-0.007427216,0.02397156,0.004030228,22.32072
"2025-03-27 20:17:45.65",13391,-0.009191513,0.01945686,0.004156113,22.31981
"2025-03-27 20:17:45.7",13392,-0.008512497,0.02063751,0.002580643,22.3186
"2025-03-27 20:17:45.75",13393,-0.004831314,0.02120781,0.00138092,22.31857
"2025-03-27 20:17:45.8",13394,-0.006607056,0.0209713,0.004915237,22.31734
"2025-03-27 20:17:45.85",13395,-0.01029968,0.01786613,0.007457733,22.27926
"2025-03-27 20:17:45.9",13396,-0.004619598,0.02040672,0.009742737,22.31812
"2025-03-27 20:17:45.95",13397,-0.00576973,0.01722908,0.006311417,22.32205
"2025-03-27 20:17:46",13398,-0.007698059,0.01991081,0.005882263,22.32084
"2025-03-27 20:17:46.05",13399,-0.006216049,0.01671791,0.01025581,22.32254
"2025-03-27 20:17:46.1",13400,-0.007770538,0.01992798,0.01117134,22.32937
"2025-03-27 20:17:46.15",13401,-0.01004028,0.01672363,0.006299973,22.32019
"2025-03-27 20:17:46.2",13402,-0.008058548,0.01667786,0.008256912,22.32207
"2025-03-27 20:17:46.25",13403,-0.004898071,0.01698875,0.010252,22.31834
"2025-03-27 20:17:46.3",13404,-0.007930756,0.01748276,0.009109497,22.3185
"2025-03-27 20:17:46.35",13405,-0.006221771,0.01774979,0.005245209,22.317
"2025-03-27 20:17:46.4",13406,-0.007349014,0.01800537,0.003463745,22.31596
"2025-03-27 20:17:46.45",13407,-0.009674072,0.01747513,0.006519318,22.31203
"2025-03-27 20:17:46.5",13408,-0.008857727,0.01811218,0.01218414,22.31382
"2025-03-27 20:17:46.55",13409,-0.005500793,0.01971436,0.0112381,22.31659
"2025-03-27 20:17:46.6",13410,-0.007902145,0.01729012,0.01041222,22.27699
"2025-03-27 20:17:46.65",13411,-0.006607056,0.01997185,0.006753922,22.31594
"2025-03-27 20:17:46.7",13412,-0.01060677,0.01936531,0.01469994,22.31368
"2025-03-27 20:17:46.75",13413,-0.009534836,0.019804,0.00941658,22.31607
"2025-03-27 20:17:46.8",13414,-0.005350113,0.0194931,0.006900787,22.31655
"2025-03-27 20:17:46.85",13415,-0.003759384,0.01954651,0.008844376,22.31779
"2025-03-27 20:17:46.9",13416,-0.004144669,0.0189209,0.00994873,22.31929
"2025-03-27 20:17:46.95",13417,-0.006139755,0.0192337,0.01156425,22.31767
"2025-03-27 20:17:47",13418,-0.006139755,0.02012444,0.007688522,22.31688
"2025-03-27 20:17:47.05",13419,-0.01130867,0.01930046,0.004241943,22.31869
"2025-03-27 20:17:47.1",13420,-0.005586624,0.02248955,0.00969696,22.29389
"2025-03-27 20:17:47.15",13421,-0.01070595,0.02246857,0.006866455,22.29711
"2025-03-27 20:17:47.2",13422,-0.01245308,0.01993179,0.003967285,22.31719
"2025-03-27 20:17:47.25",13423,-0.009449005,0.02265739,0.007966995,22.31598
"2025-03-27 20:17:47.3",13424,-0.006284714,0.02343369,0.009815216,22.31476
"2025-03-27 20:17:47.35",13425,-0.009767532,0.023386,0.01189804,22.31371
"2025-03-27 20:17:47.4",13426,-0.002586365,0.02447319,0.01172066,22.31585
"2025-03-27 20:17:47.45",13427,-5.722046E-05,0.02446938,0.006755829,22.3157
"2025-03-27 20:17:47.5",13428,-0.002573013,0.02380943,0.006626129,22.31437
"2025-03-27 20:17:47.55",13429,-0.003372192,0.0232563,0.01020622,22.31363
"2025-03-27 20:17:47.6",13430,-0.004816055,0.02207184,0.01199341,22.31385
"2025-03-27 20:17:47.65",13431,-0.005971909,0.02167702,0.01346207,22.31556
"2025-03-27 20:17:47.7",13432,-0.005683899,0.02175331,0.01005363,22.31869
"2025-03-27 20:17:47.75",13433,-0.003414154,0.02132416,0.006809235,22.31779
"2025-03-27 20:17:47.8",13434,-0.003452301,0.02246284,0.006040573,22.31828
"2025-03-27 20:17:47.85",13435,-0.00270462,0.0218544,0.005340576,22.31836
"2025-03-27 20:17:47.9",13436,-0.003093719,0.02204514,0.006742477,22.31705
"2025-03-27 20:17:47.95",13437,-0.003324509,0.02191162,0.01208115,22.31593
"2025-03-27 20:17:48",13438,-0.002836227,0.02213287,0.007520676,22.31465
"2025-03-27 20:17:48.05",13439,-0.004049301,0.02386665,0.007034302,22.31244
"2025-03-27 20:17:48.1",13440,-0.004798889,0.0243187,0.008518219,22.31505
"2025-03-27 20:17:48.15",13441,-0.004585266,0.0239563,0.0102272,22.29587
"2025-03-27 20:17:48.2",13442,-0.002082825,0.02420998,0.008201599,22.29769
"2025-03-27 20:17:48.25",13443,-0.0006885529,0.02464867,0.01041412,22.32779
"2025-03-27 20:17:48.3",13444,-0.005466461,0.0239315,0.01000595,22.32138
"2025-03-27 20:17:48.35",13445,-0.002534866,0.02671242,0.01030731,22.33025
"2025-03-27 20:17:48.4",13446,-0.001796722,0.02484322,0.008323669,22.29668
"2025-03-27 20:17:48.45",13447,-0.003786087,0.02519035,0.009937286,22.31843
"2025-03-27 20:17:48.5",13448,-0.008747101,0.02510452,0.008981705,22.31368
"2025-03-27 20:17:48.55",13449,-0.009973526,0.02458954,0.01085854,22.3148
"2025-03-27 20:17:48.6",13450,-0.008306503,0.02504921,0.009630203,22.27568
"2025-03-27 20:17:48.65",13451,-0.004652023,0.02730751,0.007858276,22.27752
"2025-03-27 20:17:48.7",13452,-0.007198334,0.02716064,0.01258469,22.31615
"2025-03-27 20:17:48.75",13453,-0.002246857,0.02932739,0.01095009,22.32219
"2025-03-27 20:17:48.8",13454,-0.007078171,0.02401161,0.01187706,22.27527
"2025-03-27 20:17:48.85",13455,-0.009523392,0.02566528,0.01508713,22.2901
"2025-03-27 20:17:48.9",13456,-0.01118088,0.02239799,0.01197433,22.27541
"2025-03-27 20:17:48.95",13457,-0.008462906,0.0243721,0.01415443,22.3138
"2025-03-27 20:17:49",13458,-0.01084709,0.02079201,0.01431465,22.29205
"2025-03-27 20:17:49.05",13459,-0.007463455,0.02133369,0.01688004,22.27646
"2025-03-27 20:17:49.1",13460,-0.0109787,0.02088928,0.01202583,22.29343
"2025-03-27 20:17:49.15",13461,-0.01364326,0.02543068,0.01040268,22.29263
"2025-03-27 20:17:49.2",13462,-0.0123024,0.02914429,0.01415443,22.27837
"2025-03-27 20:17:49.25",13463,-0.007791519,0.02760887,0.01115417,22.27679
"2025-03-27 20:17:49.3",13464,-0.01109314,0.02702522,0.00569725,22.29291
"2025-03-27 20:17:49.35",13465,-0.01266098,0.02746201,0.005615234,22.27708
"2025-03-27 20:17:49.4",13466,-0.0111866,0.02791405,0.004909515,22.27808
"2025-03-27 20:17:49.45",13467,-0.01107597,0.02736664,0.007677078,22.27488
"2025-03-27 20:17:49.5",13468,-0.01315117,0.02661705,0.01510429,22.27367
"2025-03-27 20:17:49.55",13469,-0.0136795,0.02733231,0.009729385,22.27367
"2025-03-27 20:17:49.6",13470,-0.01089096,0.02807045,0.009450912,22.28864
"2025-03-27 20:17:49.65",13471,-0.009859085,0.02760315,0.009965897,22.28803
"2025-03-27 20:17:49.7",13472,-0.009906769,0.02966309,0.009607315,22.27491
"2025-03-27 20:17:49.75",13473,-0.01211548,0.0277462,0.01262283,22.31392
"2025-03-27 20:17:49.8",13474,-0.01055527,0.02744675,0.008674622,22.27736
"2025-03-27 20:17:49.85",13475,-0.01125908,0.02690315,0.01105499,22.27937
"2025-03-27 20:17:49.9",13476,-0.01156235,0.02425575,0.01211739,22.29314
"2025-03-27 20:17:49.95",13477,-0.01236725,0.0235424,0.01371956,22.27955
"2025-03-27 20:17:50",13478,-0.009992599,0.02239609,0.01346207,22.27752
"2025-03-27 20:17:50.05",13479,-0.01311874,0.02150917,0.008216858,22.25741
"2025-03-27 20:17:50.1",13480,-0.01477242,0.02228355,0.01423645,22.27621
"2025-03-27 20:17:50.15",13481,-0.01185799,0.02184868,0.01172638,22.27607
"2025-03-27 20:17:50.2",13482,-0.01300621,0.02225113,0.009450912,22.3111
"2025-03-27 20:17:50.25",13483,-0.01553726,0.02211571,0.008836746,22.27226
"2025-03-27 20:17:50.3",13484,-0.01094627,0.01844597,0.01244926,22.28969
"2025-03-27 20:17:50.35",13485,-0.008255005,0.02028084,0.01192093,22.29025
"2025-03-27 20:17:50.4",13486,-0.01078033,0.02081108,0.01059723,22.28144
"2025-03-27 20:17:50.45",13487,-0.009250641,0.01942635,0.01043892,22.28188
"2025-03-27 20:17:50.5",13488,-0.008110046,0.01691628,0.01413727,22.28201
"2025-03-27 20:17:50.55",13489,-0.01083374,0.01769829,0.01657295,22.28295
"2025-03-27 20:17:50.6",13490,-0.009634018,0.01780128,0.01061821,22.25739
"2025-03-27 20:17:50.65",13491,-0.01119804,0.01746559,0.01072884,22.27705
"2025-03-27 20:17:50.7",13492,-0.01367378,0.01692772,0.01558495,22.27706
"2025-03-27 20:17:50.75",13493,-0.0159626,0.01761436,0.01108742,22.27269
"2025-03-27 20:17:50.8",13494,-0.01013184,0.01726913,0.008575439,22.27197
"2025-03-27 20:17:50.85",13495,-0.01250076,0.01681137,0.009340286,22.2872
"2025-03-27 20:17:50.9",13496,-0.01611328,0.01699638,0.007619858,22.2706
"2025-03-27 20:17:50.95",13497,-0.01286697,0.01630783,0.009931564,22.28691
"2025-03-27 20:17:51",13498,-0.01118851,0.01691055,0.01413155,22.27239
"2025-03-27 20:17:51.05",13499,-0.01222038,0.01663399,0.02104187,22.27473
"2025-03-27 20:17:51.1",13500,-0.008127213,0.01690674,0.02127457,22.29279
"2025-03-27 20:17:51.15",13501,-0.009540558,0.01681519,0.02466583,22.27575
"2025-03-27 20:17:51.2",13502,-0.008823395,0.01675987,0.0224762,22.25311
"2025-03-27 20:17:51.25",13503,-0.01039314,0.01703644,0.01962662,22.29461
"2025-03-27 20:17:51.3",13504,-0.01173019,0.01753235,0.01608086,22.27354
"2025-03-27 20:17:51.35",13505,-0.01396179,0.01521873,0.01368141,22.27629
"2025-03-27 20:17:51.4",13506,-0.01297569,0.01561165,0.01818085,22.29144
"2025-03-27 20:17:51.45",13507,-0.009767532,0.01540947,0.01384163,22.27323
"2025-03-27 20:17:51.5",13508,-0.009813309,0.01833153,0.01636124,22.28932
"2025-03-27 20:17:51.55",13509,-0.0114994,0.01531029,0.01642609,22.29027
"2025-03-27 20:17:51.6",13510,-0.01039886,0.01810837,0.01924706,22.29102
"2025-03-27 20:17:51.65",13511,-0.009740829,0.01473236,0.01802635,22.27509
"2025-03-27 20:17:51.7",13512,-0.00917244,0.01757813,0.01370239,22.29274
"2025-03-27 20:17:51.75",13513,-0.01071739,0.0181694,0.01490974,22.27522
"2025-03-27 20:17:51.8",13514,-0.01052856,0.01646614,0.02049255,22.27597
"2025-03-27 20:17:51.85",13515,-0.008918762,0.01689911,0.01944923,22.29225
"2025-03-27 20:17:51.9",13516,-0.008165359,0.01745796,0.01560593,22.27615
"2025-03-27 20:17:51.95",13517,-0.007015228,0.01780701,0.01751518,22.27301
"2025-03-27 20:17:52",13518,-0.008811951,0.01678467,0.01973915,22.28804
"2025-03-27 20:17:52.05",13519,-0.01457024,0.01673126,0.01368523,22.27289
"2025-03-27 20:17:52.1",13520,-0.008857727,0.01565552,0.01885605,22.27271
"2025-03-27 20:17:52.15",13521,-0.008119583,0.01465607,0.01608086,22.28656
"2025-03-27 20:17:52.2",13522,-0.01165199,0.014534,0.01242447,22.28947
"2025-03-27 20:17:52.25",13523,-0.007669449,0.01414871,0.01661682,22.28883
"2025-03-27 20:17:52.3",13524,-0.00969696,0.01475525,0.01534843,22.28971
"2025-03-27 20:17:52.35",13525,-0.007762909,0.01740837,0.01207542,22.31372
"2025-03-27 20:17:52.4",13526,-0.004842758,0.01760483,0.01445198,22.28832
"2025-03-27 20:17:52.45",13527,-0.005317688,0.01516914,0.01451874,22.27319
"2025-03-27 20:17:52.5",13528,-0.004261017,0.01538849,0.01957893,22.29053
"2025-03-27 20:17:52.55",13529,-0.00340271,0.01772118,0.01646042,22.29205
"2025-03-27 20:17:52.6",13530,-0.005441666,0.01565552,0.01283455,22.29646
"2025-03-27 20:17:52.65",13531,-0.007322311,0.01505089,0.01398659,22.27443
"2025-03-27 20:17:52.7",13532,-0.007762909,0.01573372,0.01362801,22.28752
"2025-03-27 20:17:52.75",13533,-0.0121994,0.01581192,0.01383018,22.26568
"2025-03-27 20:17:52.8",13534,-0.005283356,0.01561165,0.01883316,22.28667
"2025-03-27 20:17:52.85",13535,-0.005964279,0.01527023,0.01795387,22.2951
"2025-03-27 20:17:52.9",13536,-0.006071091,0.01567078,0.01559639,22.28221
"2025-03-27 20:17:52.95",13537,-0.00868988,0.01518631,0.01755524,22.29964
"2025-03-27 20:17:53",13538,-0.0073452,0.01445961,0.01781654,22.32048
"2025-03-27 20:17:53.05",13539,-0.005840302,0.01541328,0.02095795,22.31918
"2025-03-27 20:17:53.1",13540,-0.005279541,0.01438141,0.01940536,22.29874
"2025-03-27 20:17:53.15",13541,-0.005069733,0.01358223,0.02007484,22.29861
"2025-03-27 20:17:53.2",13542,-0.003696442,0.01690102,0.02418137,22.31232
"2025-03-27 20:17:53.25",13543,-0.006210327,0.01472855,0.01926422,22.29951
"2025-03-27 20:17:53.3",13544,-0.006158829,0.01520348,0.01751709,22.29988
"2025-03-27 20:17:53.35",13545,-0.008466721,0.01543045,0.0202198,22.3192
"2025-03-27 20:17:53.4",13546,-0.003643036,0.01529312,0.01627541,22.29934
"2025-03-27 20:17:53.45",13547,-0.005775452,0.01531601,0.01556778,22.27975
"2025-03-27 20:17:53.5",13548,-0.006105423,0.01180649,0.01435471,22.28054
"2025-03-27 20:17:53.55",13549,-0.008411407,0.01514626,0.01878548,22.27746
"2025-03-27 20:17:53.6",13550,-0.00261879,0.01266861,0.01864433,22.31454
"2025-03-27 20:17:53.65",13551,-0.006166458,0.01222992,0.01816559,22.289
"2025-03-27 20:17:53.7",13552,-0.002418518,0.01686859,0.0196228,22.2894
"2025-03-27 20:17:53.75",13553,-0.001199722,0.015728,0.01919746,22.29894
"2025-03-27 20:17:53.8",13554,-0.007862091,0.01102448,0.01781082,22.28675
"2025-03-27 20:17:53.85",13555,-0.007019043,0.01160622,0.02012444,22.28691
"2025-03-27 20:17:53.9",13556,-0.004106522,0.01176643,0.01899147,22.31315
"2025-03-27 20:17:53.95",13557,-0.00229454,0.01308632,0.0166893,22.28653
"2025-03-27 20:17:54",13558,-0.004617691,0.01364326,0.01663589,22.28683
"2025-03-27 20:17:54.05",13559,-0.004400253,0.01338577,0.0200634,22.28382
"2025-03-27 20:17:54.1",13560,-0.007455826,0.0132885,0.01763916,22.28476
"2025-03-27 20:17:54.15",13561,-0.004981995,0.01386261,0.01918221,22.28394
"2025-03-27 20:17:54.2",13562,-0.007879257,0.01381111,0.02004623,22.30535
"2025-03-27 20:17:54.25",13563,-0.008775711,0.01242638,0.0165062,22.30648
"2025-03-27 20:17:54.3",13564,-0.006881714,0.01294136,0.01463318,22.28391
"2025-03-27 20:17:54.35",13565,-0.006635666,0.01233864,0.01652145,22.28414
"2025-03-27 20:17:54.4",13566,-0.004684448,0.009365082,0.01955414,22.30659
"2025-03-27 20:17:54.45",13567,-0.003087997,0.0112915,0.02092171,22.30904
"2025-03-27 20:17:54.5",13568,-0.001199722,0.01373482,0.02094078,22.29348
"2025-03-27 20:17:54.55",13569,-0.005399704,0.008522034,0.01521111,22.3093
"2025-03-27 20:17:54.6",13570,-0.003585815,0.01111412,0.01449394,22.31754
"2025-03-27 20:17:54.65",13571,-0.005117416,0.0114994,0.01772308,22.29062
"2025-03-27 20:17:54.7",13572,-0.005943298,0.009702682,0.01974487,22.31964
"2025-03-27 20:17:54.75",13573,-0.003881454,0.0125618,0.01679993,22.31849
"2025-03-27 20:17:54.8",13574,-0.000869751,0.01156044,0.02042198,22.3243
"2025-03-27 20:17:54.85",13575,-0.004808426,0.009511948,0.0177021,22.3139
"2025-03-27 20:17:54.9",13576,-0.002931595,0.01169395,0.01942253,22.31347
"2025-03-27 20:17:54.95",13577,-0.003858566,0.008623123,0.02139091,22.32206
"2025-03-27 20:17:55",13578,-0.004507065,0.007707596,0.01810455,22.31216
"2025-03-27 20:17:55.05",13579,-0.003505707,0.008428574,0.01683426,22.31006
"2025-03-27 20:17:55.1",13580,-0.003580093,0.008579254,0.01615334,22.31087
"2025-03-27 20:17:55.15",13581,-0.006149292,0.008399963,0.02048683,22.31708
"2025-03-27 20:17:55.2",13582,-0.007091522,0.007951736,0.02030754,22.3109
"2025-03-27 20:17:55.25",13583,-0.007053375,0.008049011,0.01816368,22.30912
"2025-03-27 20:17:55.3",13584,-0.006946564,0.009208679,0.01455116,22.31776
"2025-03-27 20:17:55.35",13585,-0.008556366,0.005989075,0.01794243,22.3189
"2025-03-27 20:17:55.4",13586,-0.003440857,0.009477615,0.0170517,22.31129
"2025-03-27 20:17:55.45",13587,-0.003982544,0.009431839,0.02086639,22.30847
"2025-03-27 20:17:55.5",13588,-0.005065918,0.007528305,0.01766014,22.31
"2025-03-27 20:17:55.55",13589,-0.003541946,0.006914139,0.02160645,22.31109
"2025-03-27 20:17:55.6",13590,-0.006053925,0.006977081,0.02409554,22.30946
"2025-03-27 20:17:55.65",13591,-0.004837036,0.008649826,0.02214813,22.30868
"2025-03-27 20:17:55.7",13592,-0.006092072,0.006328583,0.02098465,22.28487
"2025-03-27 20:17:55.75",13593,-0.006071091,0.005556107,0.01830482,22.27367
"2025-03-27 20:17:55.8",13594,-0.009124756,0.005786896,0.02106285,22.28835
"2025-03-27 20:17:55.85",13595,-0.007221222,0.006134033,0.02309036,22.30877
"2025-03-27 20:17:55.9",13596,-0.007169724,0.006580353,0.02277374,22.30894
"2025-03-27 20:17:55.95",13597,-0.001564026,0.006965637,0.01677895,22.30821
"2025-03-27 20:17:56",13598,-0.003221512,0.006025314,0.0175724,22.31062
"2025-03-27 20:17:56.05",13599,-0.004138947,0.005161285,0.01737022,22.30967
"2025-03-27 20:17:56.1",13600,-0.007667542,0.005689621,0.01873589,22.27295
"2025-03-27 20:17:56.15",13601,-0.004318237,0.006105423,0.01955414,22.31027
"2025-03-27 20:17:56.2",13602,-0.002836227,0.008125305,0.02291298,22.31086
"2025-03-27 20:17:56.25",13603,-0.00569725,0.009082794,0.01896477,22.2901
"2025-03-27 20:17:56.3",13604,-0.007148743,0.007535934,0.02029419,22.27541
"2025-03-27 20:17:56.35",13605,-0.01026154,0.00709343,0.01952171,22.28661
"2025-03-27 20:17:56.4",13606,-0.00844574,0.00784874,0.02005196,22.28823
"2025-03-27 20:17:56.45",13607,-0.00904274,0.007143021,0.02054977,22.27345
"2025-03-27 20:17:56.5",13608,-0.009714127,0.006629944,0.02223206,22.31287
"2025-03-27 20:17:56.55",13609,-0.009437561,0.006748199,0.02165031,22.25027
"2025-03-27 20:17:56.6",13610,-0.00617218,0.005897522,0.02013206,22.28534
"2025-03-27 20:17:56.65",13611,-0.006349564,0.005792618,0.0169735,22.2859
"2025-03-27 20:17:56.7",13612,-0.009929657,0.005485535,0.02081108,22.27194
"2025-03-27 20:17:56.75",13613,-0.007953644,0.005149841,0.02240944,22.27039
"2025-03-27 20:17:56.8",13614,-0.002511978,0.004390717,0.021492,22.31016
"2025-03-27 20:17:56.85",13615,-0.007009506,0.004714966,0.01938629,22.31667
"2025-03-27 20:17:56.9",13616,-0.007406235,0.004396439,0.02019119,22.27049
"2025-03-27 20:17:56.95",13617,-0.004743576,0.00586319,0.01772881,22.29189
"2025-03-27 20:17:57",13618,-0.008161545,0.005405426,0.02027512,22.2939
"2025-03-27 20:17:57.05",13619,-0.005580902,0.005712509,0.01968384,22.27895
"2025-03-27 20:17:57.1",13620,-0.002920151,0.008625031,0.02329636,22.3057
"2025-03-27 20:17:57.15",13621,-0.004295349,0.008104324,0.01955414,22.29383
"2025-03-27 20:17:57.2",13622,-0.0072155,0.00604248,0.01934433,22.2779
"2025-03-27 20:17:57.25",13623,-0.004087448,0.005809784,0.01969337,22.31556
"2025-03-27 20:17:57.3",13624,-0.005485535,0.008638382,0.01931381,22.27437
"2025-03-27 20:17:57.35",13625,-0.006250381,0.005483627,0.02000618,22.28651
"2025-03-27 20:17:57.4",13626,-0.005926132,0.007892609,0.02250862,22.31061
"2025-03-27 20:17:57.45",13627,-0.003961563,0.008069992,0.02215195,22.28658
"2025-03-27 20:17:57.5",13628,-0.006706238,0.008863449,0.0210743,22.27084
"2025-03-27 20:17:57.55",13629,-0.004026413,0.008590698,0.02057266,22.28714
"2025-03-27 20:17:57.6",13630,-0.005167007,0.008691788,0.02051544,22.29101
"2025-03-27 20:17:57.65",13631,-0.003707886,0.01109314,0.02093506,22.28944
"2025-03-27 20:17:57.7",13632,-0.005098343,0.008182526,0.0203476,22.30966
"2025-03-27 20:17:57.75",13633,-0.001375198,0.008579254,0.02432632,22.30764
"2025-03-27 20:17:57.8",13634,-0.002891541,0.01163864,0.02323532,22.31196
"2025-03-27 20:17:57.85",13635,-0.0004844666,0.01159859,0.02687645,22.2882
"2025-03-27 20:17:57.9",13636,0.002027512,0.01114655,0.02480507,22.31159
"2025-03-27 20:17:57.95",13637,-0.001529694,0.01163483,0.02147102,22.31289
"2025-03-27 20:17:58",13638,0.0001564026,0.01434135,0.02195549,22.33753
