"TOA5","6550","CR6","6550","CR6.Std.13.01","CPU:LabFisAtm2025_v1.CR6","55291","Slow"
"TIMESTAMP","RECORD","AirTC1","RH1","AirTC2","RH2","BP_mbar"
"TS","RN","Deg C","%","Deg C","%","hPa"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-03-27 20:17:34",657,21.82546,42.94851,21.62273,42.8502,1011.396
"2025-03-27 20:17:35",658,21.79111,42.9864,21.61172,42.87436,1011.447
"2025-03-27 20:17:36",659,21.82866,42.98705,21.6162,42.95053,1011.393
"2025-03-27 20:17:37",660,21.82126,43.05722,21.62299,42.91574,1011.394
"2025-03-27 20:17:38",661,21.76909,42.96993,21.69665,42.92218,1011.383
"2025-03-27 20:17:39",662,21.86979,42.99754,21.66924,42.90516,1011.375
"2025-03-27 20:17:40",663,21.8222,42.98994,21.64015,42.85625,1011.423
"2025-03-27 20:17:41",664,21.84245,42.96145,21.696,42.94855,1011.387
"2025-03-27 20:17:42",665,21.84889,42.96561,21.66427,42.85459,1011.37
"2025-03-27 20:17:43",666,21.7638,42.92085,21.65299,42.91928,1011.429
"2025-03-27 20:17:44",667,21.77263,43.00887,21.64978,42.96445,1011.384
"2025-03-27 20:17:45",668,21.82373,42.98929,21.71822,42.96236,1011.435
"2025-03-27 20:17:46",669,21.81829,42.95093,21.60823,42.94461,1011.378
"2025-03-27 20:17:47",670,21.75286,42.86946,21.73105,42.88629,1011.375
"2025-03-27 20:17:48",671,21.78567,42.96818,21.62818,42.89953,1011.441
"2025-03-27 20:17:49",672,21.80173,42.88353,21.65184,42.89116,1011.39
"2025-03-27 20:17:50",673,21.82629,42.82882,21.652,42.88561,1011.38
"2025-03-27 20:17:51",674,21.76903,42.89309,21.6419,42.93732,1011.372
"2025-03-27 20:17:52",675,21.82538,42.85257,21.60044,42.88845,1011.377
"2025-03-27 20:17:53",676,21.78474,42.84238,21.64191,42.89661,1011.431
"2025-03-27 20:17:54",677,21.84612,42.85346,21.6113,42.9394,1011.383
"2025-03-27 20:17:55",678,21.77315,42.84313,21.63155,42.91789,1011.388
"2025-03-27 20:17:56",679,21.77439,42.79252,21.64839,42.91195,1011.451
"2025-03-27 20:17:57",680,21.75373,42.86206,21.63874,42.95603,1011.401
"2025-03-27 20:17:58",681,21.78569,42.82403,21.65926,42.90007,1011.39
"2025-03-27 20:17:59",682,21.7335,42.8364,21.64543,42.89062,1011.382
"2025-03-27 20:18:00",683,21.73877,42.84164,21.64443,42.93897,1011.4
"2025-03-27 20:18:01",684,21.73199,42.85756,21.64439,42.91967,1011.439
"2025-03-27 20:18:02",685,21.80425,42.85504,21.6387,42.97599,1011.394
"2025-03-27 20:18:03",686,21.7622,42.83941,21.65066,42.95341,1011.398
"2025-03-27 20:18:04",687,21.79697,42.84953,21.64747,42.92464,1011.459
"2025-03-27 20:18:05",688,21.76718,42.81026,21.68364,42.97252,1011.412
"2025-03-27 20:18:06",689,21.78362,42.84623,21.69865,42.9865,1011.401
"2025-03-27 20:18:07",690,21.75452,42.82781,21.70873,42.89895,1011.389
"2025-03-27 20:18:08",691,21.79412,42.82999,21.6897,42.89476,1011.406
"2025-03-27 20:18:09",692,21.78201,42.85166,21.70668,42.90682,1011.445
"2025-03-27 20:18:10",693,21.81248,42.84388,21.75582,42.9305,1011.421
"2025-03-27 20:18:11",694,21.77389,42.91343,21.63809,42.93543,1011.415
"2025-03-27 20:18:12",695,21.8348,42.88037,21.68743,42.92229,1011.469
"2025-03-27 20:18:13",696,21.80539,42.85291,21.68432,42.90561,1011.424
"2025-03-27 20:18:14",697,21.74976,42.81675,21.68873,42.96593,1011.415
"2025-03-27 20:18:15",698,21.84195,42.91533,21.71819,42.92941,1011.406
"2025-03-27 20:18:16",699,21.80235,42.92946,21.68086,42.96209,1011.432
"2025-03-27 20:18:17",700,21.79284,42.91288,21.64701,42.92008,1011.431
"2025-03-27 20:18:18",701,21.77347,42.89231,21.64743,42.89765,1011.429
"2025-03-27 20:18:19",702,21.81812,42.92612,21.65694,42.91302,1011.435
"2025-03-27 20:18:20",703,21.78416,42.91848,21.64553,42.9255,1011.452
"2025-03-27 20:18:21",704,21.82051,42.86892,21.65134,42.92868,1011.446
"2025-03-27 20:18:22",705,21.80453,42.87112,21.65539,42.92788,1011.432
"2025-03-27 20:18:23",706,21.74659,42.87666,21.56365,42.89304,1011.45
"2025-03-27 20:18:24",707,21.7747,42.88614,21.66617,42.92554,1011.437
"2025-03-27 20:18:25",708,21.77714,42.8309,21.62706,42.92524,1011.45
"2025-03-27 20:18:26",709,21.78544,42.84544,21.60697,42.87064,1011.454
"2025-03-27 20:18:27",710,21.77324,42.91217,21.66782,42.85897,1011.451
"2025-03-27 20:18:28",711,21.76733,42.89573,21.67579,42.94569,1011.46
"2025-03-27 20:18:29",712,21.78876,42.88142,21.63007,42.91841,1011.46
"2025-03-27 20:18:30",713,21.82655,42.85849,21.62133,42.97011,1011.443
"2025-03-27 20:18:31",714,21.8231,42.93276,21.63262,42.90273,1011.45
"2025-03-27 20:18:32",715,21.7901,42.89826,21.62848,42.95652,1011.436
"2025-03-27 20:18:33",716,21.8354,42.89124,21.70229,42.91646,1011.451
"2025-03-27 20:18:34",717,21.95091,42.97941,21.73717,42.94865,1011.467
"2025-03-27 20:18:35",718,21.74201,42.94635,21.68405,42.93803,1011.464
"2025-03-27 20:18:36",719,21.69808,43.09681,21.75315,42.95275,1011.476
"2025-03-27 20:18:37",720,21.72951,42.85475,21.72461,42.91259,1011.472
"2025-03-27 20:18:38",721,21.79248,42.88606,21.93741,42.99473,1011.463
"2025-03-27 20:18:39",722,21.75796,42.84752,21.57844,42.93699,1011.469
"2025-03-27 20:18:40",723,21.78649,42.93144,21.60512,43.10252,1011.455
"2025-03-27 20:18:41",724,21.78145,42.87838,21.61567,42.8368,1011.474
"2025-03-27 20:18:42",725,21.82654,42.93124,21.58151,42.81638,1011.482
"2025-03-27 20:18:43",726,21.76765,42.89222,21.61547,42.85735,1011.477
"2025-03-27 20:18:44",727,21.78159,42.95107,21.64471,42.86381,1011.487
"2025-03-27 20:18:45",728,21.77188,42.94584,21.69711,42.8849,1011.48
"2025-03-27 20:18:46",729,21.80968,42.95982,21.73421,42.90924,1011.472
"2025-03-27 20:18:47",730,21.79017,42.9995,21.72842,42.95337,1011.474
"2025-03-27 20:18:48",731,21.82961,42.97359,21.71243,42.9321,1011.466
"2025-03-27 20:18:49",732,21.94021,43.03719,21.73558,42.98822,1011.468
"2025-03-27 20:18:50",733,21.80612,43.01216,21.69702,42.96251,1011.475
"2025-03-27 20:18:51",734,21.76959,43.12725,21.73438,42.91933,1011.463
"2025-03-27 20:18:52",735,21.75198,43.38245,21.78487,42.95207,1011.468
"2025-03-27 20:18:53",736,21.74437,42.93073,21.77911,42.98873,1011.46
"2025-03-27 20:18:54",737,21.73106,42.94399,21.8186,42.96449,1011.454
"2025-03-27 20:18:55",738,21.70761,42.94748,22.05964,42.8837,1011.457
"2025-03-27 20:18:56",739,21.73911,42.94956,21.58655,42.91124,1011.45
"2025-03-27 20:18:57",740,21.75492,43.09124,21.65095,42.95665,1011.462
"2025-03-27 20:18:58",741,21.80963,43.05465,21.63858,43.2999,1011.471
"2025-03-27 20:18:59",742,21.75291,43.05521,21.6473,42.83278,1011.461
"2025-03-27 20:19:00",743,21.76411,43.04511,21.62508,42.80082,1011.471
"2025-03-27 20:19:01",744,21.75939,43.06911,21.65061,42.76918,1011.461
"2025-03-27 20:19:02",745,21.78626,43.07353,21.60618,42.79323,1011.459
"2025-03-27 20:19:03",746,21.76057,43.06255,21.71674,42.7687,1011.466
"2025-03-27 20:19:04",747,21.82962,43.10664,21.7025,42.77819,1011.464
"2025-03-27 20:19:05",748,21.77753,43.12946,21.68761,42.83172,1011.463
"2025-03-27 20:19:06",749,21.78508,43.24789,21.67451,42.85846,1011.493
"2025-03-27 20:19:07",750,21.83334,43.25297,21.671,42.82584,1011.465
"2025-03-27 20:19:08",751,21.85428,43.30351,21.66881,42.84647,1011.46
"2025-03-27 20:19:09",752,21.80561,43.32321,21.70355,42.82968,1011.515
"2025-03-27 20:19:10",753,21.88069,43.39492,21.71399,42.84909,1011.462
"2025-03-27 20:19:11",754,21.99877,43.44595,21.75299,42.7755,1011.469
"2025-03-27 20:19:12",755,21.9774,43.48644,21.7233,42.8253,1011.467
"2025-03-27 20:19:13",756,22.24895,43.49467,21.77852,42.84266,1011.462
"2025-03-27 20:19:14",757,22.07104,43.49059,21.73029,42.81041,1011.525
"2025-03-27 20:19:15",758,21.79276,43.48544,21.69558,42.7957,1011.468
"2025-03-27 20:19:16",759,21.81779,43.42242,21.75217,42.83233,1011.455
"2025-03-27 20:19:17",760,21.79609,43.36792,21.68929,42.82774,1011.524
"2025-03-27 20:19:18",761,21.77954,43.36102,21.73243,42.81728,1011.474
"2025-03-27 20:19:19",762,21.77808,43.32974,21.64379,42.85172,1011.485
"2025-03-27 20:19:20",763,21.76809,43.33383,21.73538,42.85101,1011.488
"2025-03-27 20:19:21",764,21.80505,43.35764,21.7375,42.87375,1011.487
"2025-03-27 20:19:22",765,21.83376,43.33989,21.72276,42.87753,1011.543
"2025-03-27 20:19:23",766,21.7797,43.27599,21.68364,42.86391,1011.488
"2025-03-27 20:19:24",767,21.77117,43.27649,21.75912,42.86032,1011.479
"2025-03-27 20:19:25",768,21.74665,43.22488,21.70798,42.86989,1011.536
"2025-03-27 20:19:26",769,21.83949,43.29583,21.69877,42.87157,1011.487
"2025-03-27 20:19:27",770,21.76277,43.21887,21.67905,42.85898,1011.494
"2025-03-27 20:19:28",771,21.7889,43.19723,21.69877,42.8714,1011.498
"2025-03-27 20:19:29",772,21.74892,43.20377,21.71063,42.80638,1011.494
"2025-03-27 20:19:30",773,21.78121,43.20853,21.71957,42.86565,1011.542
"2025-03-27 20:19:31",774,21.81206,43.15728,21.6885,42.84895,1011.489
"2025-03-27 20:19:32",775,21.75838,43.19422,21.74208,42.90617,1011.472
"2025-03-27 20:19:33",776,21.76894,43.13897,21.70152,42.89331,1011.53
"2025-03-27 20:19:34",777,21.77395,43.15836,21.71367,42.9074,1011.494
"2025-03-27 20:19:35",778,21.74405,43.19038,21.73651,42.92029,1011.517
"2025-03-27 20:19:36",779,21.73245,43.12177,21.6986,42.903,1011.497
"2025-03-27 20:19:37",780,21.71164,43.10403,21.6806,42.87723,1011.49
"2025-03-27 20:19:38",781,21.75824,43.00462,21.72698,42.88196,1011.54
"2025-03-27 20:19:39",782,21.8157,43.03294,21.76423,42.90895,1011.484
"2025-03-27 20:19:40",783,21.78504,43.019,21.77048,42.92491,1011.475
"2025-03-27 20:19:41",784,21.78527,42.99181,21.71864,42.91678,1011.515
"2025-03-27 20:19:42",785,21.83277,43.0365,21.72117,42.90954,1011.49
"2025-03-27 20:19:43",786,21.77292,43.03571,21.68548,42.85996,1011.544
"2025-03-27 20:19:44",787,21.77534,43.00893,21.78598,42.9445,1011.493
"2025-03-27 20:19:45",788,21.78467,43.04292,21.74625,42.90123,1011.485
"2025-03-27 20:19:46",789,21.78714,43.10434,21.72008,42.89189,1011.475
"2025-03-27 20:19:47",790,21.76872,43.14218,21.70296,42.86034,1011.476
"2025-03-27 20:19:48",791,21.79952,43.26721,21.72545,42.88288,1011.466
"2025-03-27 20:19:49",792,21.80604,43.30147,21.79369,42.9183,1011.459
"2025-03-27 20:19:50",793,21.8242,43.37007,21.77707,42.87814,1011.477
"2025-03-27 20:19:51",794,21.87225,43.35111,21.79416,42.88554,1011.527
"2025-03-27 20:19:52",795,21.86705,43.34202,21.74781,42.86585,1011.474
"2025-03-27 20:19:53",796,21.82713,43.38813,21.7186,42.87181,1011.469
"2025-03-27 20:19:54",797,21.8879,43.34199,21.71418,42.88481,1011.454
"2025-03-27 20:19:55",798,21.87636,43.35381,21.74306,42.83944,1011.458
"2025-03-27 20:19:56",799,21.94208,43.31567,21.74858,42.86869,1011.447
"2025-03-27 20:19:57",800,21.95571,43.35611,21.7298,42.85627,1011.453
"2025-03-27 20:19:58",801,21.91967,43.35459,21.75463,42.86708,1011.47
"2025-03-27 20:19:59",802,21.88607,43.33359,21.72127,42.86721,1011.519
"2025-03-27 20:20:00",803,21.95153,43.36496,21.76666,42.86445,1011.459
"2025-03-27 20:20:01",804,21.96464,43.36288,21.80457,42.90102,1011.461
"2025-03-27 20:20:02",805,21.94126,43.35201,21.69882,42.86122,1011.447
"2025-03-27 20:20:03",806,21.91344,43.34364,21.78628,42.87074,1011.453
"2025-03-27 20:20:04",807,21.92231,43.35096,21.73683,42.86546,1011.436
"2025-03-27 20:20:05",808,22.05529,43.36472,21.73925,42.82742,1011.435
"2025-03-27 20:20:06",809,22.34306,43.37717,21.75648,42.85726,1011.46
"2025-03-27 20:20:07",810,22.19831,43.35803,21.75998,42.82039,1011.507
"2025-03-27 20:20:08",811,21.91125,43.3886,21.79094,42.81608,1011.461
"2025-03-27 20:20:09",812,21.74559,43.35682,21.76401,42.8109,1011.443
"2025-03-27 20:20:10",813,21.75227,43.40415,21.75084,42.82342,1011.437
"2025-03-27 20:20:11",814,21.70596,43.40341,21.76522,42.74897,1011.448
"2025-03-27 20:20:12",815,21.70122,43.43124,21.82316,42.80206,1011.433
"2025-03-27 20:20:13",816,21.75065,43.23696,21.95687,42.85937,1011.436
"2025-03-27 20:20:14",817,21.76894,43.26498,22.12435,42.85466,1011.45
"2025-03-27 20:20:15",818,21.74688,43.23678,21.67691,42.85571,1011.443
"2025-03-27 20:20:16",819,21.76181,43.15758,21.67047,42.81197,1011.458
"2025-03-27 20:20:17",820,21.76223,43.1853,21.68963,43.14391,1011.439
"2025-03-27 20:20:18",821,21.81175,43.16189,21.72197,42.63437,1011.424
"2025-03-27 20:20:19",822,21.78146,43.14341,21.66607,42.66388,1011.433
"2025-03-27 20:20:20",823,21.78918,43.25972,21.68248,42.68918,1011.421
"2025-03-27 20:20:21",824,21.82211,43.1474,21.71325,42.66456,1011.428
"2025-03-27 20:20:22",825,21.77303,43.13757,21.80686,42.6865,1011.447
"2025-03-27 20:20:23",826,21.85123,43.18976,21.7216,42.68295,1011.434
"2025-03-27 20:20:24",827,21.84749,43.17891,21.72692,42.7718,1011.441
"2025-03-27 20:20:25",828,21.8709,43.17867,21.76539,42.7089,1011.436
"2025-03-27 20:20:26",829,21.8356,43.10115,21.71799,42.72827,1011.426
"2025-03-27 20:20:27",830,21.93306,43.19886,21.75366,42.74504,1011.431
"2025-03-27 20:20:28",831,21.74373,43.15427,21.78671,42.69296,1011.426
"2025-03-27 20:20:29",832,21.71498,43.21988,21.77509,42.75568,1011.431
"2025-03-27 20:20:30",833,21.73719,43.27083,21.7892,42.76871,1011.444
"2025-03-27 20:20:31",834,21.74329,43.0751,21.84609,42.72711,1011.431
"2025-03-27 20:20:32",835,21.74897,43.09704,21.88441,42.71589,1011.435
"2025-03-27 20:20:33",836,21.72043,43.14105,21.82948,42.73899,1011.443
"2025-03-27 20:20:34",837,21.77893,43.0692,21.70213,42.7969,1011.426
"2025-03-27 20:20:35",838,21.78377,43.0889,21.65279,43.05702,1011.425
"2025-03-27 20:20:36",839,21.80461,43.05196,21.70793,42.69239,1011.428
"2025-03-27 20:20:37",840,21.81039,43.12053,21.69375,42.66298,1011.434
"2025-03-27 20:20:38",841,21.79788,43.07704,21.68624,42.62803,1011.444
"2025-03-27 20:20:39",842,21.80092,43.15412,21.72634,42.61206,1011.433
"2025-03-27 20:20:40",843,21.84432,43.07694,21.76776,42.56964,1011.428
"2025-03-27 20:20:41",844,21.81273,43.08894,21.79084,42.61356,1011.484
"2025-03-27 20:20:42",845,21.84841,43.14766,21.73622,42.63748,1011.426
"2025-03-27 20:20:43",846,21.85058,43.13601,21.75286,42.6786,1011.421
"2025-03-27 20:20:44",847,21.89494,43.10945,21.74663,42.67616,1011.434
"2025-03-27 20:20:45",848,22.18735,43.08553,21.71414,42.69052,1011.438
"2025-03-27 20:20:46",849,21.75534,43.10766,21.81625,42.69844,1011.449
"2025-03-27 20:20:47",850,21.75755,43.13751,21.78376,42.7093,1011.434
"2025-03-27 20:20:48",851,21.75118,43.07426,21.7883,42.74102,1011.431
"2025-03-27 20:20:49",852,21.78452,43.03603,21.83657,42.74736,1011.485
"2025-03-27 20:20:50",853,21.80587,43.01762,21.89866,42.77409,1011.437
"2025-03-27 20:20:51",854,21.76849,43.03764,21.96427,42.72709,1011.429
"2025-03-27 20:20:52",855,21.77007,43.0046,21.69747,42.75158,1011.447
"2025-03-27 20:20:53",856,21.78935,43.02952,21.67415,42.85012,1011.454
"2025-03-27 20:20:54",857,21.75349,43.0389,21.67642,42.84615,1011.456
"2025-03-27 20:20:55",858,21.77541,43.02462,21.69254,42.65044,1011.446
"2025-03-27 20:20:56",859,21.7531,43.06969,21.6834,42.63279,1011.438
"2025-03-27 20:20:57",860,21.81874,43.04891,21.7325,42.63458,1011.501
"2025-03-27 20:20:58",861,21.87542,43.02949,21.7446,42.63906,1011.447
"2025-03-27 20:20:59",862,21.83263,43.03743,21.72629,42.60983,1011.442
"2025-03-27 20:21:00",863,21.86571,43.01151,21.69358,42.59571,1011.488
"2025-03-27 20:21:01",864,21.80858,42.98575,21.75799,42.63973,1011.459
"2025-03-27 20:21:02",865,21.87881,43.0263,21.76895,42.62277,1011.464
"2025-03-27 20:21:03",866,21.82277,42.9972,21.75446,42.70888,1011.448
"2025-03-27 20:21:04",867,21.83545,43.02542,21.70255,42.66423,1011.443
"2025-03-27 20:21:05",868,21.84651,43.02353,21.76845,42.73359,1011.503
"2025-03-27 20:21:06",869,21.93727,43.04897,21.7947,42.67617,1011.454
"2025-03-27 20:21:07",870,21.82814,43.05629,21.76871,42.7232,1011.447
"2025-03-27 20:21:08",871,21.71947,43.07313,21.76609,42.72702,1011.463
"2025-03-27 20:21:09",872,21.69019,43.10867,21.80816,42.69949,1011.468
"2025-03-27 20:21:10",873,21.70152,42.95892,21.79969,42.69444,1011.523
"2025-03-27 20:21:11",874,21.77858,42.89561,21.7766,42.74544,1011.465
"2025-03-27 20:21:12",875,21.71668,42.87258,21.79908,42.67512,1011.439
"2025-03-27 20:21:13",876,21.79731,42.90904,21.78064,42.71627,1011.439
"2025-03-27 20:21:14",877,21.80247,42.85933,21.72231,42.78402,1011.448
"2025-03-27 20:21:15",878,21.81004,42.88965,21.74812,42.73752,1011.44
"2025-03-27 20:21:16",879,21.764,42.84364,21.71781,42.7123,1011.463
"2025-03-27 20:21:17",880,21.78823,42.83604,21.75597,42.63834,1011.463
"2025-03-27 20:21:18",881,21.78658,42.83801,21.73135,42.57623,1011.514
"2025-03-27 20:21:19",882,21.78452,42.83764,21.75627,42.63659,1011.454
"2025-03-27 20:21:20",883,21.82679,42.86382,21.72189,42.61875,1011.441
"2025-03-27 20:21:21",884,21.84364,42.87794,21.7452,42.60792,1011.436
"2025-03-27 20:21:22",885,21.82369,42.91032,21.70016,42.65168,1011.448
"2025-03-27 20:21:23",886,21.78997,42.90192,21.72501,42.6569,1011.438
"2025-03-27 20:21:24",887,21.87483,42.86917,21.79419,42.616,1011.458
"2025-03-27 20:21:25",888,21.80074,42.91794,21.82314,42.64932,1011.453
"2025-03-27 20:21:26",889,21.89592,42.88553,21.85101,42.66491,1011.444
"2025-03-27 20:21:27",890,21.86055,42.87727,21.82134,42.74907,1011.44
"2025-03-27 20:21:28",891,21.8708,42.84766,21.84911,42.69777,1011.433
"2025-03-27 20:21:29",892,22.2426,42.87715,21.7935,42.70979,1011.44
"2025-03-27 20:21:30",893,21.80281,42.85222,21.81951,42.73805,1011.43
"2025-03-27 20:21:31",894,21.81047,42.90552,21.80688,42.75118,1011.45
"2025-03-27 20:21:32",895,21.78029,42.99273,21.87289,42.73423,1011.455
"2025-03-27 20:21:33",896,21.7736,42.79211,21.92456,42.78105,1011.495
"2025-03-27 20:21:34",897,21.83033,42.76346,22.04894,42.77035,1011.442
"2025-03-27 20:21:35",898,21.74401,42.77829,21.88136,42.80666,1011.427
"2025-03-27 20:21:36",899,21.75067,42.72839,21.73294,42.81569,1011.421
"2025-03-27 20:21:37",900,21.7506,42.68229,21.71576,42.89896,1011.435
"2025-03-27 20:21:38",901,21.8793,42.75605,21.704,42.94172,1011.424
"2025-03-27 20:21:39",902,21.84603,42.76339,21.68815,42.65639,1011.49
"2025-03-27 20:21:40",903,21.81041,42.80542,21.69511,42.63568,1011.443
"2025-03-27 20:21:41",904,21.82298,42.84508,21.70236,42.66752,1011.442
"2025-03-27 20:21:42",905,21.83476,42.84735,21.72277,42.69485,1011.432
"2025-03-27 20:21:43",906,21.85332,42.83714,21.75792,42.60823,1011.42
"2025-03-27 20:21:44",907,21.86824,42.85153,21.76511,42.54589,1011.413
"2025-03-27 20:21:45",908,21.8711,42.87353,21.79406,42.57156,1011.425
"2025-03-27 20:21:46",909,21.85359,42.79789,21.81052,42.65028,1011.418
"2025-03-27 20:21:47",910,21.89392,42.84011,21.79645,42.69156,1011.486
"2025-03-27 20:21:48",911,21.84798,42.7902,21.80813,42.6566,1011.439
"2025-03-27 20:21:49",912,21.89327,42.83788,21.7785,42.6281,1011.423
"2025-03-27 20:21:50",913,21.953,42.86087,21.78415,42.64799,1011.429
"2025-03-27 20:21:51",914,22.21132,42.84715,21.80024,42.64602,1011.424
"2025-03-27 20:21:52",915,21.91447,42.8121,21.80343,42.67616,1011.411
"2025-03-27 20:21:53",916,21.84322,42.89107,21.8385,42.5757,1011.423
"2025-03-27 20:21:54",917,21.7961,42.88618,21.83028,42.59177,1011.422
"2025-03-27 20:21:55",918,21.75175,42.88344,21.80493,42.63751,1011.484
"2025-03-27 20:21:56",919,21.79319,43.0804,21.83836,42.55491,1011.441
"2025-03-27 20:21:57",920,21.83906,42.74828,21.85576,42.58635,1011.422
"2025-03-27 20:21:58",921,21.83284,42.65557,21.85251,42.63689,1011.425
"2025-03-27 20:21:59",922,21.80813,42.72173,21.85368,42.62616,1011.42
"2025-03-27 20:22:00",923,21.82967,42.71611,22.21029,42.63837,1011.479
"2025-03-27 20:22:01",924,21.83555,42.73193,21.98366,42.69524,1011.419
"2025-03-27 20:22:02",925,21.8794,42.71079,21.76271,42.69728,1011.425
"2025-03-27 20:22:03",926,21.87569,42.68879,21.76765,42.682,1011.477
"2025-03-27 20:22:04",927,21.85624,42.61227,21.74435,42.6622,1011.439
"2025-03-27 20:22:05",928,21.90753,42.67382,21.73714,42.62915,1011.42
"2025-03-27 20:22:06",929,21.88527,42.65067,21.75103,43.01011,1011.432
"2025-03-27 20:22:07",930,21.88533,42.63358,21.72017,42.66493,1011.416
"2025-03-27 20:22:08",931,21.87714,42.65178,21.74289,42.58511,1011.417
"2025-03-27 20:22:09",932,21.93198,42.7562,21.74495,42.53519,1011.412
"2025-03-27 20:22:10",933,21.89444,42.79433,21.75139,42.56895,1011.427
"2025-03-27 20:22:11",934,21.93116,42.7331,21.79092,42.49268,1011.428
"2025-03-27 20:22:12",935,21.93435,42.73682,21.81036,42.46721,1011.431
"2025-03-27 20:22:13",936,21.86888,42.68993,21.80709,42.44792,1011.412
"2025-03-27 20:22:14",937,21.92809,42.68576,21.80532,42.469,1011.423
"2025-03-27 20:22:15",938,21.89537,42.71137,21.79652,42.46383,1011.411
"2025-03-27 20:22:16",939,21.90129,42.65128,21.82113,42.47248,1011.421
"2025-03-27 20:22:17",940,21.88242,42.64245,21.80591,42.4325,1011.415
"2025-03-27 20:22:18",941,21.9192,42.60865,21.82558,42.43152,1011.43
"2025-03-27 20:22:19",942,21.90769,42.64034,21.80077,42.43752,1011.426
"2025-03-27 20:22:20",943,21.94771,42.67452,21.8116,42.41892,1011.435
"2025-03-27 20:22:21",944,21.93933,42.64895,21.84972,42.43359,1011.42
"2025-03-27 20:22:22",945,21.90819,42.56215,21.84835,42.44205,1011.423
"2025-03-27 20:22:23",946,21.96556,42.65044,21.90301,42.51628,1011.419
"2025-03-27 20:22:24",947,21.98255,42.53153,21.86197,42.51643,1011.426
"2025-03-27 20:22:25",948,21.96501,42.58365,21.85885,42.50383,1011.422
"2025-03-27 20:22:26",949,21.96658,42.56991,21.83142,42.40953,1011.437
"2025-03-27 20:22:27",950,22.04363,42.58106,21.8664,42.44998,1011.429
"2025-03-27 20:22:28",951,22.02059,42.63482,21.89399,42.45316,1011.438
"2025-03-27 20:22:29",952,21.89286,42.59226,21.8613,42.4719,1011.431
"2025-03-27 20:22:30",953,21.9239,42.64623,21.94184,42.41175,1011.431
"2025-03-27 20:22:31",954,21.85287,42.55849,21.88603,42.42509,1011.463
"2025-03-27 20:22:32",955,21.90401,42.83542,21.93991,42.43692,1011.447
"2025-03-27 20:22:33",956,21.87911,42.56829,21.79818,42.38341,1011.447
"2025-03-27 20:22:34",957,21.86821,42.53904,21.97523,42.41055,1011.466
"2025-03-27 20:22:35",958,21.90602,42.4538,21.91647,42.45308,1011.453
"2025-03-27 20:22:36",959,21.87613,42.51982,21.94664,42.42759,1011.461
"2025-03-27 20:22:37",960,21.91291,42.52656,21.96624,42.4483,1011.456
"2025-03-27 20:22:38",961,21.88231,42.543,21.98464,42.40713,1011.445
"2025-03-27 20:22:39",962,21.93246,42.47786,21.95565,42.46031,1011.502
"2025-03-27 20:22:40",963,21.90212,42.4437,21.94666,42.439,1011.457
"2025-03-27 20:22:41",964,21.94583,42.48048,21.94581,42.40377,1011.451
"2025-03-27 20:22:42",965,21.8653,42.5105,21.90314,42.39858,1011.469
"2025-03-27 20:22:43",966,21.87855,42.46224,21.95452,42.43228,1011.46
"2025-03-27 20:22:44",967,21.85996,42.54348,21.89383,42.41976,1011.464
"2025-03-27 20:22:45",968,21.89164,42.54895,21.87008,42.42255,1011.453
"2025-03-27 20:22:46",969,21.871,42.60738,21.9269,42.38706,1011.444
"2025-03-27 20:22:47",970,21.8736,42.65368,21.92809,42.41804,1011.504
"2025-03-27 20:22:48",971,21.87003,42.59893,21.95633,42.4012,1011.458
"2025-03-27 20:22:49",972,21.87616,42.5366,21.91906,42.39349,1011.454
"2025-03-27 20:22:50",973,21.91465,42.63193,21.95924,42.42279,1011.473
"2025-03-27 20:22:51",974,21.89901,42.542,21.8924,42.34203,1011.459
"2025-03-27 20:22:52",975,22.02629,42.58887,21.90696,42.43051,1011.463
"2025-03-27 20:22:53",976,21.9976,42.57867,21.97224,42.41231,1011.457
"2025-03-27 20:22:54",977,22.00686,42.55235,21.89942,42.38763,1011.453
"2025-03-27 20:22:55",978,22.02177,42.54874,21.96791,42.41115,1011.515
"2025-03-27 20:22:56",979,22.00661,42.52245,21.86794,42.37078,1011.47
"2025-03-27 20:22:57",980,22.0309,42.49464,21.95373,42.40204,1011.465
"2025-03-27 20:22:58",981,21.99382,42.50599,21.92651,42.41529,1011.481
"2025-03-27 20:22:59",982,22.01729,42.54696,21.99777,42.29796,1011.466
"2025-03-27 20:23:00",983,22.00916,42.5629,21.92465,42.32761,1011.469
"2025-03-27 20:23:01",984,21.99553,42.56518,21.98138,42.29192,1011.461
"2025-03-27 20:23:02",985,21.967,42.54806,21.92265,42.27992,1011.447
"2025-03-27 20:23:03",986,22.03264,42.5747,21.90282,42.29303,1011.509
"2025-03-27 20:23:04",987,22.05483,42.5223,21.86481,42.25198,1011.471
"2025-03-27 20:23:05",988,22.01712,42.48786,21.79086,42.34843,1011.46
"2025-03-27 20:23:06",989,22.04282,42.54376,21.85634,42.31397,1011.524
"2025-03-27 20:23:07",990,22.02992,42.50325,21.85584,42.2784,1011.458
"2025-03-27 20:23:08",991,22.05846,42.56551,21.838,42.30297,1011.518
"2025-03-27 20:23:09",992,22.04587,42.45301,21.87214,42.28492,1011.46
"2025-03-27 20:23:10",993,22.08619,42.45897,21.84763,42.27029,1011.446
"2025-03-27 20:23:11",994,21.9913,42.51361,21.82171,42.27922,1011.451
